Date,Volume,Open,High,Low,SMA_20,RSI,slowk,slowd,MACD,MACD_signal,MACD_hist,upper_band,middle_band,lower_band,Close,prediction,pred_tomorrow,target,status,buy_cost,sell_cost,trade_ret,net_trade_ret,open_ret,strategy_ret,strategy_net_ret,buy_and_hold_equity,strategy_equity,strategy_net_equity
2023-01-09,1796709538,114.0,115.8,113.9,111.96249999999996,62.687738932099975,77.96964939822068,58.38864560669049,0.0099341779781809,-0.1692014567271786,0.1791356347053596,115.50253884160102,111.96249999999996,108.42246115839887,115.8,115.00513,116.05333,1,1.0,0.0,0.0,0.0,0.0,0.02517985611510798,0.02517985611510798,0.02517985611510798,0.8266860043509766,1.9673737910086044,1.5609968441637676
2023-01-10,1442160806,115.95,116.4,115.75,112.07999999999996,63.75716964232504,90.95009157509143,74.69412427589096,0.3513492495173977,-0.0650913154782633,0.416440564995661,116.00458915047707,112.07999999999996,108.15541084952284,116.25,116.05333,116.33262,1,1.0,0.0,0.0,0.0,0.0,0.017105263157894735,0.017105263157894735,0.017105263157894735,0.8408266860043486,2.0010262374337517,1.587698105971832
2023-01-11,1841541741,116.65,116.75,115.9,112.22749999999994,64.00407278536083,97.77819361277432,88.8993115286954,0.6228129181077691,0.0724895312389431,0.5503233868688259,116.54183366814196,112.22749999999994,107.91316633185792,116.35,116.33262,116.28392,0,1.0,0.0,0.0,0.0,0.0,0.006037084950409666,0.006037084950409666,0.006037084950409666,0.8459028281363283,2.013106602817138,1.5972831743131886
2023-01-12,1189043911,116.5,116.6,115.65,112.27999999999992,61.73931879625392,94.18537924151684,94.30455480979413,0.7885145055434322,0.2156945260998409,0.5728199794435912,116.74132267383344,112.27999999999992,107.8186773261664,115.85,116.28392,116.5414,1,0.0,0.0,116.5,0.05334538878842682,0.050145388788426816,-0.001285897985426554,-0.001285897985426554,-0.004485897985426554,0.8448150833937612,2.0105179530921267,1.5901179249393813
2023-01-13,3396535255,118.5,118.6,116.95,112.39499999999992,65.30862184870571,90.23521584282406,94.06626289903834,1.017044073983996,0.375964435676672,0.6410796383073241,117.22396469236187,112.39499999999992,107.56603530763796,117.2,116.5414,117.834724,1,1.0,118.5,0.0,0.0,0.0,0.01716738197424883,0.0,0.0,0.8593183466279888,2.0105179530921267,1.5901179249393813
2023-01-16,3334058723,118.1,118.55,118.0,112.6499999999999,67.4862851966309,90.19803530194504,91.53954346209524,1.2562960826028444,0.5520307650619065,0.7042653175409379,118.08092993879332,112.6499999999999,107.2190700612065,118.1,117.834724,118.70982,1,1.0,0.0,0.0,0.0,0.0,-0.0033755274261604296,-0.0033755274261604296,-0.0033755274261604296,0.8564176939811432,2.0037313946006763,1.5847504382729192
2023-01-17,1723846104,118.35,118.35,117.8,112.93749999999991,67.48628519663089,92.15686274509795,90.86337129662228,1.4294274730295484,0.7275101066554349,0.7019173663741135,118.86091751019396,112.93749999999991,107.01408248980586,118.1,118.70982,120.1592,1,1.0,0.0,0.0,0.0,0.0,0.0021168501270110163,0.0021168501270110163,0.0021168501270110163,0.8582306018854217,2.0079729936578325,1.588105117439458
2023-01-30,5335880299,120.8,121.0,120.0,113.4574999999999,73.13614561548988,95.93837535013996,92.76442446572756,1.7561893604233632,0.9332459574090206,0.8229434030143425,120.14070843608012,113.4574999999999,106.77429156391966,120.7,120.1592,118.76331,0,1.0,0.0,0.0,0.0,0.0,0.020701309674693746,0.020701309674693746,0.020701309674693746,0.8759970993473506,2.049540664417965,1.6209809732715381
2023-01-31,2681531250,120.6,120.6,118.3,113.8349999999999,62.36346168544945,90.40104753720868,92.83209521081544,1.8007328407413183,1.1067433340754802,0.6939895066658381,120.71388799153569,113.8349999999999,106.95611200846412,118.3,118.76331,119.38405,1,0.0,0.0,120.6,0.017721518987341724,0.014521518987341725,-0.0016556291390729116,-0.0016556291390729116,-0.004855629139072911,0.8745467730239278,2.04614738517224,1.613110090823838
2023-02-01,821124932,119.1,119.45,118.45,114.1549999999999,64.02775868072075,86.72294947195337,91.02079078643392,1.8709508627483584,1.259584839810056,0.6113660229383027,121.3619341609372,114.1549999999999,106.9480658390626,119.0,119.38405,120.59415,1,1.0,119.1,0.0,0.0,0.0,-0.01243781094527363,-0.0,-0.0,0.863669325598257,2.04614738517224,1.613110090823838
2023-02-02,1956007315,120.3,121.1,120.25,114.66999999999992,68.33603101406793,87.21356996257386,88.11252232391189,2.0641877647453413,1.420505424797113,0.6436823399482283,122.27673385889564,114.66999999999992,107.06326614110418,121.0,120.59415,121.075096,1,1.0,0.0,0.0,0.0,0.0,0.010075566750629816,0.010075566750629816,0.010075566750629816,0.8723712835387937,2.0667634797331695,1.6293630892200481
2023-02-03,1200856481,120.95,121.2,120.2,115.16499999999992,68.33603101406793,93.7344781995447,89.2236658780239,2.19206069064333,1.5748164779663565,0.6172442126769742,123.06101798377372,115.16499999999992,107.26898201622612,121.0,121.075096,119.59055,0,1.0,0.0,0.0,0.0,0.0,0.005403158769742289,0.005403158769742289,0.005403158769742289,0.8770848440899176,2.077930530953673,1.6381667966846618
2023-02-06,1709758781,120.1,120.1,119.25,115.54749999999991,60.9306276141596,92.5789015013623,91.17564988782686,2.127664143234128,1.6853860110199108,0.4422781322142171,123.45682835328468,115.54749999999991,107.63817164671516,119.25,119.59055,119.06107,0,0.0,0.0,120.1,0.008396305625524769,0.005196305625524769,-0.007027697395618149,-0.007027697395618149,-0.010227697395618148,0.8709209572153708,2.0633274639730144,1.621412122404622
2023-02-07,1045314027,119.1,119.25,118.55,115.99749999999992,59.9314551976442,82.83626970393595,89.71654980161424,2.033021103033363,1.7549130294226012,0.2781080736107617,123.6117284573082,115.99749999999992,108.38327154269165,119.0,119.06107,120.16907,1,0.0,0.0,0.0,0.0,0.0,-0.008326394671107407,-0.0,-0.0,0.8636693255982569,2.0633274639730144,1.621412122404622
2023-02-08,1114132382,120.1,120.95,120.0,116.56499999999993,64.56254980943046,81.38457410589884,85.59991510373227,2.0832805888813937,1.8205865413143596,0.2626940475670341,123.84195678151804,116.56499999999993,109.2880432184818,120.85,120.16907,120.996086,1,1.0,120.1,0.0,0.0,0.0,0.008396305625524736,0.0,0.0,0.8709209572153708,2.0633274639730144,1.621412122404622
2023-02-09,607543546,120.5,121.0,120.3,117.09999999999994,64.68136363242468,86.05043399563935,83.42375926849131,2.102905193589905,1.8770502717694688,0.2258549218204362,123.9894847412605,117.09999999999994,110.21051525873938,120.9,120.996086,120.97134,0,1.0,0.0,0.0,0.0,0.0,0.0033305578684430515,0.0033305578684430515,0.0033305578684430515,0.8738216098622164,2.0701994954933243,1.6268123293068857
2023-02-10,794912205,120.9,121.1,120.6,117.61249999999993,64.93458373602958,94.89489489489476,87.44330099881091,2.1022930725656153,1.922098831928698,0.1801942406369172,124.04615176241867,117.61249999999993,111.17884823758118,121.0,120.97134,120.828735,0,0.0,0.0,120.9,0.006661115736886023,0.003461115736886023,0.003319502074688785,0.003319502074688785,0.00011950207468878473,0.8767222625090618,2.077071527013634,1.6270067367553671
2023-02-13,499573936,120.7,120.9,119.9,118.12499999999991,63.70490456645667,93.467585232291,91.47097137427498,2.0579127148108114,1.9492616085051209,0.1086511063056907,123.79884349449908,118.12499999999991,112.4511565055008,120.75,120.828735,121.09608,1,0.0,0.0,0.0,0.0,0.0,-0.0016542597187758634,-0.0,-0.0,0.875271936185639,2.077071527013634,1.6270067367553671
2023-02-14,968395750,121.25,121.8,121.25,118.64249999999991,66.18736298035891,94.01938703409286,94.12728905375948,2.071484654292817,1.97370621766266,0.0977784366301572,123.5710165110877,118.64249999999991,113.71398348891216,121.65,121.09608,119.88277,0,1.0,121.25,0.0,0.0,0.0,0.004556752278376042,0.0,0.0,0.8792603335750515,2.077071527013634,1.6270067367553671
2023-02-15,1653181275,119.95,120.25,118.8,118.99499999999992,53.84774382594309,70.63725490196072,86.04140905611479,1.8351494541229556,1.945994864954719,-0.1108454108317633,122.79472367417377,118.99499999999992,115.19527632582609,118.85,119.88277,119.48785,0,0.0,0.0,119.95,-0.010721649484536059,-0.013921649484536058,-0.010721649484536022,-0.010721649484536022,-0.013921649484536022,0.8698332124728035,2.054801894146684,1.6043561192572802
2023-02-16,1349768658,119.3,120.5,119.3,119.21999999999991,58.19440457314678,59.88095238095233,74.84586477233522,1.7447426795839078,1.9057444278805569,-0.1610017482966488,122.7603954581492,119.21999999999991,115.67960454185062,120.3,119.48785,119.0038,0,0.0,0.0,0.0,0.0,0.0,-0.005418924551896631,-0.0,-0.0,0.8651196519216795,2.054801894146684,1.6043561192572802
2023-02-17,1064028251,119.3,119.3,118.4,119.34499999999991,52.502103152899714,32.083333333333236,54.20051353874868,1.530381329964044,1.8306718082972544,-0.3002904783332103,122.62400899664664,119.34499999999991,116.06599100335318,118.75,119.0038,119.246155,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8651196519216795,2.054801894146684,1.6043561192572802
2023-02-20,741121308,118.55,119.35,118.1,119.47749999999992,53.295622000217136,31.441441441441416,41.13524238524224,1.3649371804902015,1.7375248827358436,-0.3725877022456418,122.46270937290386,119.47749999999992,116.49229062709598,119.0,119.246155,119.12071,0,1.0,118.55,0.0,0.0,0.0,-0.006286672254819825,-0.0,-0.0,0.8596809282088441,2.054801894146684,1.6043561192572802
2023-02-21,567003197,119.0,119.1,118.55,119.63249999999992,53.104535871082895,20.0514800514801,27.858751608751504,1.2157722522073868,1.6331743566301522,-0.4174021044227654,122.13035407902198,119.63249999999992,117.13464592097785,118.95,119.12071,118.18301,0,0.0,0.0,119.0,0.0037958667229017534,0.0005958667229017532,0.003795866722901664,0.003795866722901664,0.0005958667229016639,0.8629441624365453,2.062601648278831,1.605312101680429
2023-02-22,1414076263,117.5,117.75,117.1,119.65499999999992,48.25968775339652,19.66647498562402,23.71979882618176,0.9813464850090838,1.5028087823059386,-0.5214622972968548,122.07158850449792,119.65499999999992,117.23841149550196,117.65,118.18301,118.88248,1,0.0,0.0,0.0,0.0,0.0,-0.012605042016806678,-0.0,-0.0,0.8520667150108746,2.062601648278831,1.605312101680429
2023-02-23,768858699,117.95,119.8,117.95,119.71999999999994,54.30349880083788,27.87042361510459,22.529459550736153,0.926097277261036,1.3874664812969582,-0.4613692040359223,122.03352544832644,119.71999999999994,117.40647455167344,119.4,118.88248,119.28143,1,1.0,117.95,0.0,0.0,0.0,0.003829787234042481,0.0,0.0,0.8553299492385757,2.062601648278831,1.605312101680429
2023-02-24,695430436,119.9,120.1,118.8,119.75499999999997,52.05822616327712,32.26950354609935,26.60213404894257,0.8243937979454756,1.2748519446266615,-0.4504581466811861,121.9892560283127,119.75499999999997,117.5207439716872,118.8,119.28143,119.11394,0,1.0,0.0,0.0,0.0,0.0,0.016532428995337023,0.016532428995337023,0.016532428995337023,0.8694706308919478,2.0967014635746657,1.631851810016816
2023-03-01,945839757,117.3,119.45,116.85,119.68749999999996,53.93831019282115,45.20381116125795,35.11457944082054,0.7791914275649674,1.1757198412143228,-0.3965284136493554,121.88474259016752,119.68749999999996,117.49025740983238,119.35,119.11394,118.69191,0,0.0,0.0,117.3,-0.005510809665112384,-0.008710809665112383,-0.02168473728106768,-0.02168473728106768,-0.02488473728106768,0.8506163886874517,2.051235043180219,1.5912436064429127
2023-03-02,446314792,119.35,119.35,118.3,119.73499999999994,53.527292579938766,45.053370585285414,40.84222843088082,0.7269195826507229,1.0859597895016029,-0.35904020685088,121.84973402584274,119.73499999999994,117.62026597415716,119.25,118.69191,119.59011,1,0.0,0.0,0.0,0.0,0.0,0.01747655583972718,0.0,0.0,0.8654822335025351,2.051235043180219,1.5912436064429127
2023-03-03,399317811,119.8,120.1,119.2,119.75249999999994,53.90555774105684,49.83164983164974,46.69627719273095,0.6856590821321475,1.0058996480277118,-0.3202405658955642,121.84832322729244,119.75249999999994,117.65667677270744,119.35,119.59011,120.27069,1,1.0,119.8,0.0,0.0,0.0,0.003770423125261768,0.0,0.0,0.8687454677302362,2.051235043180219,1.5912436064429127
2023-03-06,1180244684,120.15,120.9,119.9,119.72749999999994,58.12659486833769,57.575757575757514,50.82025933089747,0.7372565921858865,0.9521710368593468,-0.2149144446734603,121.7745649721152,119.72749999999994,117.68043502788468,120.5,120.27069,121.1635,1,1.0,0.0,0.0,0.0,0.0,0.002921535893155358,0.002921535893155358,0.002921535893155358,0.8712835387962261,2.0572277999841684,1.5958924817538898
2023-03-07,955038720,120.55,121.4,120.2,119.74249999999996,60.81484112472446,71.38047138047129,59.595959595959435,0.8330978710919794,0.9283564037058734,-0.0952585326138939,121.83062715131108,119.74249999999996,117.65437284868882,121.3,121.1635,120.69267,0,1.0,0.0,0.0,0.0,0.0,0.0033291718684975713,0.0033291718684975713,0.0033291718684975713,0.8741841914430715,2.064076664902967,1.6012054821092916
2023-03-08,811622845,120.5,120.6,119.8,119.79499999999996,55.97716933719463,79.8201798201797,69.59213625880275,0.8189211195672073,0.9064693468781402,-0.0875482273109329,121.88375561041582,119.79499999999996,117.7062443895841,120.3,120.69267,119.9649,0,0.0,0.0,120.5,0.005843071786310541,0.002643071786310541,-0.00041476565740350413,-0.00041476565740350413,-0.0036147656574035043,0.8738216098622158,2.063220556788117,1.5954174995221166
2023-03-09,422340774,120.75,120.8,120.2,119.85499999999996,55.50170512571011,79.78317978317965,76.99461032794346,0.790504335670974,0.8832763446367069,-0.0927720089657329,121.9177408950352,119.85499999999996,117.7922591049647,120.2,119.9649,119.46062,0,0.0,0.0,0.0,0.0,0.0,0.0020746887966804906,0.0,0.0,0.8756345177664943,2.063220556788117,1.5954174995221166
2023-03-10,1778354150,118.85,118.95,118.0,119.72749999999996,47.28385750914331,60.439560439560296,73.34764001430646,0.6076649256591367,0.8281540608411928,-0.2204891351820561,121.8430318480332,119.72749999999996,117.61196815196672,118.3,119.46062,118.74178,0,0.0,0.0,0.0,0.0,0.0,-0.015734989648033215,-0.0,-0.0,0.8618564176939779,2.063220556788117,1.5954174995221166
2023-03-13,2287800081,117.95,119.1,117.4,119.62249999999996,49.40683173549356,49.45054945054934,63.22442989109634,0.4973757591181424,0.7619984004965827,-0.2646226413784402,121.70299873829114,119.62249999999996,117.5420012617088,118.8,118.74178,117.497284,0,0.0,0.0,0.0,0.0,0.0,-0.007572570466975126,-0.0,-0.0,0.8553299492385755,2.063220556788117,1.5954174995221166
2023-03-14,1427615281,117.55,117.95,117.15,119.44749999999996,44.400216489504565,29.67032967032959,46.52014652014632,0.3015950644308276,0.6699177332834317,-0.3683226688526041,121.62177574149428,119.44749999999996,117.27322425850564,117.5,117.497284,117.61678,1,0.0,0.0,0.0,0.0,0.0,-0.003391267486222982,-0.0,-0.0,0.85242929659173,2.063220556788117,1.5954174995221166
2023-03-15,1487783616,118.4,118.7,117.45,119.28999999999996,44.863067423892936,24.542124542124455,34.554334554334375,0.1527458584572372,0.5664833583181929,-0.4137374998609556,121.51970850113818,119.28999999999996,117.06029149886174,117.6,117.61678,117.65268,1,1.0,118.4,0.0,0.0,0.0,0.007230965546576096,0.0,0.0,0.8585931834662769,2.063220556788117,1.5954174995221166
2023-03-16,1950310995,117.2,117.4,116.5,119.05999999999996,42.75491751485596,13.997906855049616,22.736787022501133,-0.0094892272309863,0.451288841208357,-0.4607780684393433,121.21629311552206,119.05999999999996,116.90370688447788,117.05,117.65268,117.89085,1,1.0,0.0,0.0,0.0,0.0,-0.010135135135135198,-0.010135135135135198,-0.010135135135135198,0.8498912255257403,2.0423095376314806,1.5792477275675005
2023-03-17,1312228564,117.85,118.95,117.8,119.06499999999996,51.2732663413444,25.90266875981149,21.480900052328433,0.0150786028107887,0.3640467935288433,-0.3489681907180545,121.21978537215304,119.06499999999996,116.91021462784693,118.95,117.89085,118.61005,1,1.0,0.0,0.0,0.0,0.0,0.005546075085324231,0.005546075085324231,0.005546075085324231,0.8546047860768643,2.0536363396746586,1.5880063540429175
2023-03-20,889553151,118.95,119.05,117.85,118.95499999999996,47.84331096292864,31.29251700680256,23.7310308738878,-0.0336512010346723,0.2845071946161402,-0.3181583956508125,121.07063229320418,118.95499999999996,116.83936770679573,118.1,118.61005,119.08353,1,1.0,0.0,0.0,0.0,0.0,0.009333899024183356,0.009333899024183356,0.009333899024183356,0.8625815808556896,2.0728047739015754,1.6028286450013156
2023-03-21,442410377,118.5,118.75,118.2,118.94999999999996,50.166309739084184,42.1768707482992,33.12401883830433,-0.0275716889359927,0.2220914179057136,-0.2496631068417063,121.06801794138951,118.94999999999996,116.8319820586104,118.65,119.08353,120.61906,1,1.0,0.0,0.0,0.0,0.0,-0.003783102143757877,-0.003783102143757877,-0.003783102143757877,0.8593183466279883,2.0649631417178367,1.5967649805183346
2023-03-22,1807359927,119.45,120.9,119.45,119.04499999999996,58.340701246054415,55.44217687074818,42.97052154194989,0.1569928483371683,0.2090717039920045,-0.0520788556548362,121.32752053660973,119.04499999999996,116.7624794633902,120.9,120.61906,121.58665,1,1.0,0.0,0.0,0.0,0.0,0.00801687763713077,0.00801687763713077,0.00801687763713077,0.8662073966642464,2.0815176985501735,1.6095660499824056
2023-03-23,1955072279,120.65,122.3,120.45,119.18999999999996,61.23223905213574,75.30494956603322,57.64133239502678,0.3755890772738439,0.2423751786483724,0.1332138986254715,121.7779721791464,119.18999999999996,116.60202782085356,121.85,121.58665,121.991104,1,1.0,0.0,0.0,0.0,0.0,0.010046044370029428,0.010046044370029428,0.010046044370029428,0.8749093546047831,2.10242871770681,1.625735821937022
2023-03-24,1697778467,122.0,122.3,121.55,119.41749999999996,62.271246123899815,93.43771991555236,74.7282821174445,0.5704939395202615,0.3079989308227502,0.2624950086975112,122.21540546660492,119.41749999999996,116.61959453339496,122.2,121.991104,122.091354,1,1.0,0.0,0.0,0.0,0.0,0.011189390799834165,0.011189390799834165,0.011189390799834165,0.8846990572878868,2.1259536142580258,1.643926815385965
2023-03-27,1336572588,121.75,121.9,121.2,119.51999999999994,58.64421828731825,91.9540229885057,86.89889749003034,0.6568667639068195,0.3777724974395641,0.2790942664672554,122.45468908064731,119.51999999999994,116.58531091935257,121.45,122.091354,120.81148,0,1.0,0.0,0.0,0.0,0.0,-0.002049180327868827,-0.002049180327868827,-0.002049180327868827,0.8828861493836083,2.1215971519337264,1.64055811289542
2023-03-28,1219702746,120.95,121.15,120.2,119.59999999999994,53.910029017332874,83.62068965517243,89.67081085307676,0.6332914352762629,0.4288762850069038,0.204415150269359,122.53904746475182,119.59999999999994,116.66095253524806,120.4,120.81148,120.90443,1,0.0,0.0,120.95,0.021537162162162136,0.018337162162162135,-0.006570841889117052,-0.006570841889117052,-0.009770841889117051,0.8770848440899173,2.107656472495969,1.6245284789644108
2023-03-29,392661248,120.65,121.05,120.15,119.66249999999994,54.660820694613854,74.4252873563218,83.33333333333324,0.6235581557477445,0.467812659155072,0.1557454965926725,122.63064335908226,119.66249999999994,116.69435664091762,120.6,120.90443,121.051414,1,1.0,120.65,0.0,0.0,0.0,-0.0024803637866886996,-0.0,-0.0,0.8749093546047831,2.107656472495969,1.6245284789644108
2023-03-30,1404541104,121.4,121.7,120.75,119.75999999999992,56.927643562795296,72.98850574712641,77.01149425287348,0.6566895389576217,0.5055880351155819,0.1511015038420398,122.79489703286258,119.75999999999992,116.72510296713726,121.2,121.051414,121.172386,1,1.0,0.0,0.0,0.0,0.0,0.006216328222130141,0.006216328222130141,0.006216328222130141,0.8803480783176185,2.120758356908501,1.6346270811958514
2023-03-31,1853800317,121.7,122.35,121.4,119.87249999999992,58.42016347029788,79.63454170350714,75.68277826898503,0.7070723658148523,0.545884901255436,0.1611874645594163,123.00355014333532,119.87249999999992,116.74144985666452,121.6,121.172386,121.24644,1,1.0,0.0,0.0,0.0,0.0,0.0024711696869852418,0.0024711696869852418,0.0024711696869852418,0.8825235678027528,2.1259991106735137,1.6386665220884278
2023-04-06,975648621,120.85,121.0,120.2,119.89749999999992,55.32341168147104,81.71234895372824,78.11179880145384,0.690625037958668,0.5748329285960824,0.1157921093625856,123.05605584089872,119.89749999999992,116.73894415910112,121.0,121.24644,120.73249,0,1.0,0.0,0.0,0.0,0.0,-0.0069843878389482805,-0.0069843878389482805,-0.0069843878389482805,0.8763596809282059,2.111150308339311,1.6272214395594617
2023-04-07,559443394,121.25,121.45,120.8,119.88249999999992,55.32341168147104,80.34188034188031,80.56292366637182,0.6698685840775198,0.5938400596923699,0.0760285243851499,123.0170294702857,119.88249999999992,116.74797052971412,121.0,120.73249,120.845695,1,0.0,0.0,121.25,0.004973062577704055,0.001773062577704055,0.0033098882912703242,0.0033098882912703242,0.00010988829127032409,0.8792603335750516,2.118137980025995,1.6274002521429731
2023-04-10,545831612,121.25,121.65,120.9,119.9174999999999,55.32341168147104,74.72527472527473,78.92650134029435,0.6459725750928271,0.6042665627724613,0.0417060123203658,123.0853502174339,119.9174999999999,116.74964978256592,121.0,120.845695,120.80454,0,1.0,121.25,0.0,0.0,0.0,0.0,0.0,0.0,0.8792603335750516,2.118137980025995,1.6274002521429731
2023-04-11,753799317,121.0,121.15,120.4,119.9499999999999,54.422634758470025,71.30647130647128,75.45787545787537,0.6079233079385062,0.6049979118056703,0.0029253961328359,123.14202130320156,119.9499999999999,116.75797869679826,120.85,120.80454,120.632,0,0.0,0.0,121.0,-0.002061855670103093,-0.005261855670103093,-0.0020618556701030855,-0.0020618556701030855,-0.005261855670103085,0.8774474256707732,2.1137706852218177,1.6188371068987075
2023-04-12,391083845,120.85,120.85,120.15,120.06249999999991,52.57875222008832,64.54094767347773,70.19089790174117,0.547253103667316,0.5934489501779995,-0.0461958465106834,123.17149903507078,120.06249999999991,116.95350096492903,120.55,120.632,119.8168,0,0.0,0.0,0.0,0.0,0.0,-0.001239669421487677,-0.0,-0.0,0.876359680928206,2.1137706852218177,1.6188371068987075
2023-04-13,899888595,120.05,120.15,119.5,120.0974999999999,46.624580530366416,41.67243687393239,59.17328528462705,0.4097222814757231,0.5567036164375442,-0.1469813349618211,123.16433468744135,120.0974999999999,117.03066531255844,119.5,119.8168,119.894104,1,0.0,0.0,0.0,0.0,0.0,-0.006619776582540315,-0.0,-0.0,0.870558375634515,2.1137706852218177,1.6188371068987075
2023-04-14,396239471,120.0,120.9,119.85,120.25499999999992,52.91381527270865,32.90050704937108,46.37129719892698,0.3890389047560916,0.5231706741012536,-0.134131769345162,123.0865896595514,120.25499999999992,117.4234103404484,120.65,119.894104,120.51555,1,1.0,120.0,0.0,0.0,0.0,-0.0004164931278634043,-0.0,-0.0,0.8701957940536593,2.1137706852218177,1.6188371068987075
2023-04-17,728092733,120.35,120.5,119.8,120.3924999999999,51.21834513946355,23.96652550917516,32.84648981082612,0.3444688642520503,0.4874303121314129,-0.1429614478793626,122.94872279938431,120.3924999999999,117.83627720061548,120.35,120.51555,119.90533,0,1.0,0.0,0.0,0.0,0.0,0.0029166666666666785,0.0029166666666666785,0.0029166666666666785,0.8727338651196491,2.1199358497203815,1.6235587151271622
2023-04-18,621931940,120.35,120.4,119.75,120.53749999999988,48.96548343036357,28.65497076023392,28.507334439593297,0.2737149138371819,0.4446872324725667,-0.1709723186353848,122.60023483514,120.53749999999988,118.47476516485976,119.95,119.90533,119.40052,0,0.0,0.0,120.35,0.002916666666666619,-0.00028333333333338106,0.0,0.0,-0.0032,0.8727338651196491,2.1199358497203815,1.6183633272387554
2023-04-19,1037538973,120.0,120.05,118.8,120.5424999999999,44.249379396507265,17.552096202948594,23.391197490785803,0.1433667770296551,0.3844231413839844,-0.2410563643543292,122.59024876390752,120.5424999999999,118.4947512360923,119.05,119.40052,118.72186,0,0.0,0.0,0.0,0.0,0.0,-0.002908184461985819,-0.0,-0.0,0.8701957940536593,2.1199358497203815,1.6183633272387554
2023-04-20,841412699,118.85,119.4,118.4,120.58249999999992,43.4974270284624,11.829985017812817,19.345683993665023,0.0276425470291172,0.313067022513011,-0.2854244754838937,122.46220077408309,120.58249999999992,118.70279922591672,118.9,118.72186,118.384445,0,0.0,0.0,0.0,0.0,0.0,-0.009583333333333388,-0.0,-0.0,0.8618564176939784,2.1199358497203815,1.6183633272387554
2023-04-21,633413325,119.45,119.55,118.5,120.5799999999999,41.96157421027253,8.254590836156007,12.54555735230572,-0.0872712234502586,0.232999373320357,-0.3202705967706156,122.47007936344112,120.5799999999999,118.68992063655868,118.6,118.384445,118.28396,0,0.0,0.0,0.0,0.0,0.0,0.005048380311316825,0.0,0.0,0.8662073966642467,2.1199358497203815,1.6183633272387554
2023-04-24,863114882,117.8,118.5,117.7,120.44249999999992,39.69732997621798,9.132979447393348,9.739185100453971,-0.2122062718491975,0.1439582442864461,-0.3561645161356436,122.60057205627724,120.44249999999992,118.28442794372258,118.15,118.28396,117.06496,0,0.0,0.0,0.0,0.0,0.0,-0.013813311008790352,-0.0,-0.0,0.8542422044960089,2.1199358497203815,1.6183633272387554
2023-04-25,2465027235,118.3,118.3,116.55,120.17999999999992,33.07672256044748,5.2403675503138105,7.542645944620971,-0.4313182753315772,0.0289029403628414,-0.4602212156944186,122.81408428112944,120.17999999999992,117.54591571887038,116.6,117.06496,116.20338,0,0.0,0.0,0.0,0.0,0.0,0.004244482173174857,0.0,0.0,0.8578680203045658,2.1199358497203815,1.6183633272387554
2023-04-26,1647263712,116.55,116.6,115.65,119.87499999999991,31.26529071047442,6.0526038372336695,6.808650278313525,-0.6379579558339259,-0.104469238876512,-0.5334887169574138,122.88822086812212,119.87499999999991,116.86177913187773,116.1,116.20338,116.45936,1,0.0,0.0,0.0,0.0,0.0,-0.014792899408283988,-0.0,-0.0,0.8451776649746165,2.1199358497203815,1.6183633272387554
2023-04-27,1192417644,116.05,116.65,115.5,119.60249999999992,30.900802101076025,5.536824485891741,5.609931957812989,-0.8005621732550452,-0.2436878257522186,-0.5568743475028266,122.96248139876954,119.60249999999992,116.2425186012303,116.0,116.45936,116.98891,1,1.0,116.05,0.0,0.0,0.0,-0.004290004290004257,-0.0,-0.0,0.8415518491660596,2.1199358497203815,1.6183633272387554
2023-04-28,705691455,116.85,117.55,116.85,119.45249999999992,41.230471356902584,16.419466628294465,9.336298317139876,-0.8071545125649777,-0.3563811631147704,-0.4507733494502072,122.92272693783794,119.45249999999992,115.9822730621619,117.4,116.98891,117.3423,1,1.0,0.0,0.0,0.0,0.0,0.006893580353295903,0.006893580353295903,0.006893580353295903,0.8473531544597506,2.1345497978442616,1.629519644875903
2023-05-02,655524087,117.45,118.0,117.1,119.30749999999992,43.190281276037155,27.49971354187478,16.485334885353577,-0.7791894848156176,-0.4409428274549399,-0.3382466573606776,122.81595763834856,119.30749999999992,115.79904236165127,117.7,117.3423,117.53532,1,1.0,0.0,0.0,0.0,0.0,0.005134788189987249,0.005134788189987249,0.005134788189987249,0.8517041334300189,2.145510258937172,1.637886883103764
2023-05-03,544828139,117.35,117.35,116.8,119.10749999999992,40.75115068386034,35.28351360209761,26.400897924088863,-0.7882859504271806,-0.5104114520493881,-0.2778744983777925,122.6176673749404,119.10749999999992,115.59733262505942,117.2,117.53532,117.386055,0,1.0,0.0,0.0,0.0,0.0,-0.0008514261387825295,-0.0008514261387825295,-0.0008514261387825295,0.8509789702683075,2.143683515421687,1.6364923433991205
2023-05-04,455688616,117.0,117.5,116.7,118.90249999999992,42.8370789441366,36.41975308641966,33.06766007679727,-0.7624978713430579,-0.5608287359081221,-0.2016691354349358,122.28295485106636,118.90249999999992,115.52204514893349,117.5,117.386055,117.65317,1,0.0,0.0,117.0,0.008186126669539016,0.004986126669539017,-0.0029825308904984915,-0.0029825308904984915,-0.006182530890498491,0.8484408992023177,2.137289913117489,1.6263746789339912
